"Country_Name";"Country_Code";"Indicator_Code";"Indicator_Name";"Debt"
"Somalia";"SOM";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";2557.74852188
"Somalia";"SOM";"NY.GNP.MKTP.CD";"GNI (current US$)";29076846149.7
"Somalia";"SOM";"DT.DIS.IDAG.CD";"IDA grants (current US$)";0.0
"Somalia";"SOM";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";0.0
"Somalia";"SOM";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";15.001410254
"Somalia";"SOM";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";462133.3
"Somalia";"SOM";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";1180.8667
"Somalia";"SOM";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";699760937.7
"Somalia";"SOM";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"Somalia";"SOM";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"Somalia";"SOM";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";0.0
"Somalia";"SOM";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";0.0
"Somalia";"SOM";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";2400000.0
"Somalia";"SOM";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";705.7897
"Somalia";"SOM";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";2470120000.0
"Somalia";"SOM";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";0.0
"Somalia";"SOM";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";916512807.0
"Somalia";"SOM";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";311.107413775
"Somalia";"SOM";"FI.RES.TOTL.MO";"Total reserves in months of imports";14.485154463
"South Africa";"ZAF";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";136.6016
"South Africa";"ZAF";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";-71.7065
"South Africa";"ZAF";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";116.2228
"South Africa";"ZAF";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";313.6458
"South Africa";"ZAF";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";0.6551
"South Africa";"ZAF";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-152523015075.84
"South Africa";"ZAF";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";1222445000.0
"South Africa";"ZAF";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";80000.0
"South Africa";"ZAF";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";0.0
"South Africa";"ZAF";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";1222445000.0
"South Africa";"ZAF";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";0.0
"South Africa";"ZAF";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";510.58607823
"South Africa";"ZAF";"NY.GNP.MKTP.CD";"GNI (current US$)";7485426968446.0
"South Africa";"ZAF";"DT.DIS.IDAG.CD";"IDA grants (current US$)";0.0
"South Africa";"ZAF";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";0.0
"South Africa";"ZAF";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";21.027728511
"South Africa";"ZAF";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";0.0
"South Africa";"ZAF";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";16.9065
"South Africa";"ZAF";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";-71463.5
"South Africa";"ZAF";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"South Africa";"ZAF";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"South Africa";"ZAF";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";108493561985.0
"South Africa";"ZAF";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";0.0
"South Africa";"ZAF";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";0.0
"South Africa";"ZAF";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";744.2055
"South Africa";"ZAF";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";4752310000.0
"South Africa";"ZAF";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";60000000.0
"South Africa";"ZAF";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";117440008225.1
"South Africa";"ZAF";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";583.18742022
"South Africa";"ZAF";"FI.RES.TOTL.MO";"Total reserves in months of imports";56.404502575
"South Asia";"SAS";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";324.338421619
"South Asia";"SAS";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";922.38245739
"South Asia";"SAS";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";165.292867049
"South Asia";"SAS";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";1164.06471035
"South Asia";"SAS";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";1581.15068293
"South Asia";"SAS";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-543912852875.5
"South Asia";"SAS";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";0.0
"South Asia";"SAS";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";4375250000.0
"South Asia";"SAS";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";-3085879202.6
"South Asia";"SAS";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";1652332806.7
"South Asia";"SAS";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";12212000867.9
"South Asia";"SAS";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";1050.30544884
"South Asia";"SAS";"NY.GNP.MKTP.CD";"GNI (current US$)";33359009781335.0
"South Asia";"SAS";"DT.DIS.IDAG.CD";"IDA grants (current US$)";3098983808.08
"South Asia";"SAS";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";36268203.1
"South Asia";"SAS";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";34.828035039
"South Asia";"SAS";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";1175132132.7
"South Asia";"SAS";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";1287.59793814
"South Asia";"SAS";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";148160493.3
"South Asia";"SAS";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"South Asia";"SAS";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"South Asia";"SAS";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";198532327968.997
"South Asia";"SAS";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";1433546395.9
"South Asia";"SAS";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";4428044586.9
"South Asia";"SAS";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";375.942456312
"South Asia";"SAS";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";0.0
"South Asia";"SAS";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";19204863146.7
"South Asia";"SAS";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";555906715203.1
"South Asia";"SAS";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";1463.48930268
"South Asia";"SAS";"FI.RES.TOTL.MO";"Total reserves in months of imports";189.340336409
"Sri Lanka";"LKA";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";331.3893
"Sri Lanka";"LKA";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";1093.5029
"Sri Lanka";"LKA";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";154.1819
"Sri Lanka";"LKA";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";1204.3703
"Sri Lanka";"LKA";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";1406.0545
"Sri Lanka";"LKA";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-33054343784.949
"Sri Lanka";"LKA";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";0.0
"Sri Lanka";"LKA";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";34520000.0
"Sri Lanka";"LKA";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";-23528316.5
"Sri Lanka";"LKA";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";0.0
"Sri Lanka";"LKA";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";0.0
"Sri Lanka";"LKA";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";2372.29577933
"Sri Lanka";"LKA";"NY.GNP.MKTP.CD";"GNI (current US$)";863520192473.0
"Sri Lanka";"LKA";"DT.DIS.IDAG.CD";"IDA grants (current US$)";266833631.03
"Sri Lanka";"LKA";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";0.0
"Sri Lanka";"LKA";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";66.802985617
"Sri Lanka";"LKA";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";4141299.7
"Sri Lanka";"LKA";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";1117.282
"Sri Lanka";"LKA";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";6846801.5
"Sri Lanka";"LKA";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"Sri Lanka";"LKA";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"Sri Lanka";"LKA";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";6000177673.462
"Sri Lanka";"LKA";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";23528316.5
"Sri Lanka";"LKA";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";210505687.3
"Sri Lanka";"LKA";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";415.9921
"Sri Lanka";"LKA";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";3172930000.0
"Sri Lanka";"LKA";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";264801737.3
"Sri Lanka";"LKA";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";37109575503.2
"Sri Lanka";"LKA";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";776.114816579
"Sri Lanka";"LKA";"FI.RES.TOTL.MO";"Total reserves in months of imports";113.034038149
"St. Lucia";"LCA";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";227.3238
"St. Lucia";"LCA";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";423.8333
"St. Lucia";"LCA";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";136.7484
"St. Lucia";"LCA";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";713.1392
"St. Lucia";"LCA";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";416.7101
"St. Lucia";"LCA";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-3491711096.02
"St. Lucia";"LCA";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";0.0
"St. Lucia";"LCA";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";5660000.0
"St. Lucia";"LCA";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";-1273408.8
"St. Lucia";"LCA";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";0.0
"St. Lucia";"LCA";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";0.0
"St. Lucia";"LCA";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";822.360613055
"St. Lucia";"LCA";"NY.GNP.MKTP.CD";"GNI (current US$)";29241013856.1
"St. Lucia";"LCA";"DT.DIS.IDAG.CD";"IDA grants (current US$)";3101708.44
"St. Lucia";"LCA";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";0.0
"St. Lucia";"LCA";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";31.956331804
"St. Lucia";"LCA";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";0.0
"St. Lucia";"LCA";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";1896.6652
"St. Lucia";"LCA";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";-567965.4
"St. Lucia";"LCA";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"St. Lucia";"LCA";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"St. Lucia";"LCA";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";971177242.36
"St. Lucia";"LCA";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";1273408.8
"St. Lucia";"LCA";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";0.0
"St. Lucia";"LCA";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";624.5368
"St. Lucia";"LCA";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";135380000.0
"St. Lucia";"LCA";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";371000.0
"St. Lucia";"LCA";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";68575550.7
"St. Lucia";"LCA";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";1632.53142786
"St. Lucia";"LCA";"FI.RES.TOTL.MO";"Total reserves in months of imports";69.832736119
"St. Vincent and the Grenadines";"VCT";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";242.6316
"St. Vincent and the Grenadines";"VCT";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";513.9647
"St. Vincent and the Grenadines";"VCT";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";172.5466
"St. Vincent and the Grenadines";"VCT";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";960.7691
"St. Vincent and the Grenadines";"VCT";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";669.7993
"St. Vincent and the Grenadines";"VCT";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-2738635058.98
"St. Vincent and the Grenadines";"VCT";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";0.0
"St. Vincent and the Grenadines";"VCT";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";46760000.0
"St. Vincent and the Grenadines";"VCT";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";-49236771.7
"St. Vincent and the Grenadines";"VCT";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";0.0
"St. Vincent and the Grenadines";"VCT";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";0.0
"St. Vincent and the Grenadines";"VCT";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";1312.860935341
"St. Vincent and the Grenadines";"VCT";"NY.GNP.MKTP.CD";"GNI (current US$)";14692653831.43
"St. Vincent and the Grenadines";"VCT";"DT.DIS.IDAG.CD";"IDA grants (current US$)";2745883.49
"St. Vincent and the Grenadines";"VCT";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";438800.4
"St. Vincent and the Grenadines";"VCT";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";43.633565723
"St. Vincent and the Grenadines";"VCT";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";0.0
"St. Vincent and the Grenadines";"VCT";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";2345.81
"St. Vincent and the Grenadines";"VCT";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";-2345882.5
"St. Vincent and the Grenadines";"VCT";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"St. Vincent and the Grenadines";"VCT";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"St. Vincent and the Grenadines";"VCT";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";383354394.109
"St. Vincent and the Grenadines";"VCT";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";49236771.7
"St. Vincent and the Grenadines";"VCT";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";0.0
"St. Vincent and the Grenadines";"VCT";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";242.1975
"St. Vincent and the Grenadines";"VCT";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";78150000.0
"St. Vincent and the Grenadines";"VCT";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";0.0
"St. Vincent and the Grenadines";"VCT";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";256292510.5
"St. Vincent and the Grenadines";"VCT";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";1791.60943732
"St. Vincent and the Grenadines";"VCT";"FI.RES.TOTL.MO";"Total reserves in months of imports";86.716723399
"Sudan";"SDN";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";238.0281
"Sudan";"SDN";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";794.0056
"Sudan";"SDN";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";129.8395
"Sudan";"SDN";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";876.3426
"Sudan";"SDN";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";528.5011
"Sudan";"SDN";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-61842885898.75
"Sudan";"SDN";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";0.0
"Sudan";"SDN";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";112270000.0
"Sudan";"SDN";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";-907641943.9
"Sudan";"SDN";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";185627000.0
"Sudan";"SDN";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";0.0
"Sudan";"SDN";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";3473.12037562
"Sudan";"SDN";"NY.GNP.MKTP.CD";"GNI (current US$)";1056851901497.0
"Sudan";"SDN";"DT.DIS.IDAG.CD";"IDA grants (current US$)";0.0
"Sudan";"SDN";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";30314799.7
"Sudan";"SDN";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";22.061662329
"Sudan";"SDN";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";105040269.2
"Sudan";"SDN";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";635.7131
"Sudan";"SDN";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";3405444301.7
"Sudan";"SDN";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"Sudan";"SDN";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"Sudan";"SDN";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";16602844973.425
"Sudan";"SDN";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";722014943.9
"Sudan";"SDN";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";206667341.8
"Sudan";"SDN";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";1115.5058
"Sudan";"SDN";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";4083850000.0
"Sudan";"SDN";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";274398000.0
"Sudan";"SDN";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";10398110827.2
"Sudan";"SDN";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";119.281868848
"Sudan";"SDN";"FI.RES.TOTL.MO";"Total reserves in months of imports";25.663791504
"Syrian Arab Republic";"SYR";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";18.2512
"Syrian Arab Republic";"SYR";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";84.0617
"Syrian Arab Republic";"SYR";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";5.9408
"Syrian Arab Republic";"SYR";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";71.0107
"Syrian Arab Republic";"SYR";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";110.4907
"Syrian Arab Republic";"SYR";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-21201387765.6
"Syrian Arab Republic";"SYR";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";0.0
"Syrian Arab Republic";"SYR";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";0.0
"Syrian Arab Republic";"SYR";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";-27855948.0
"Syrian Arab Republic";"SYR";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";0.0
"Syrian Arab Republic";"SYR";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";0.0
"Syrian Arab Republic";"SYR";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";93.238511241
"Syrian Arab Republic";"SYR";"NY.GNP.MKTP.CD";"GNI (current US$)";1624518626276.0
"Syrian Arab Republic";"SYR";"DT.DIS.IDAG.CD";"IDA grants (current US$)";0.0
"Syrian Arab Republic";"SYR";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";0.0
"Syrian Arab Republic";"SYR";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";0.286880932
"Syrian Arab Republic";"SYR";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";0.0
"Syrian Arab Republic";"SYR";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";229.8778
"Syrian Arab Republic";"SYR";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";329565053.4
"Syrian Arab Republic";"SYR";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"Syrian Arab Republic";"SYR";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"Syrian Arab Republic";"SYR";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";10158466879.0
"Syrian Arab Republic";"SYR";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";27855948.0
"Syrian Arab Republic";"SYR";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";0.0
"Syrian Arab Republic";"SYR";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";74.6147
"Syrian Arab Republic";"SYR";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";2134140000.0
"Syrian Arab Republic";"SYR";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";0.0
"Syrian Arab Republic";"SYR";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";-969521182.9
"Syrian Arab Republic";"SYR";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";674.7344131
"Syrian Arab Republic";"SYR";"FI.RES.TOTL.MO";"Total reserves in months of imports";22.52283463
"Tajikistan";"TJK";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";152.8972
"Tajikistan";"TJK";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";767.8337
"Tajikistan";"TJK";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";46.4759
"Tajikistan";"TJK";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";568.921
"Tajikistan";"TJK";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";474.2329
"Tajikistan";"TJK";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-6451384493.3
"Tajikistan";"TJK";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";0.0
"Tajikistan";"TJK";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";203900000.0
"Tajikistan";"TJK";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";-479057254.4
"Tajikistan";"TJK";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";446360622.0
"Tajikistan";"TJK";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";494995471.7
"Tajikistan";"TJK";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";1500.112304544
"Tajikistan";"TJK";"NY.GNP.MKTP.CD";"GNI (current US$)";98524939707.8
"Tajikistan";"TJK";"DT.DIS.IDAG.CD";"IDA grants (current US$)";294187951.99
"Tajikistan";"TJK";"DT.IXF.DPPG.CD";"Interest forgiven (current US$)";2470000.0
"Tajikistan";"TJK";"DT.INT.DECT.GN.ZS";"Interest payments on external debt (% of GNI)";26.97141065
"Tajikistan";"TJK";"DT.IXR.DPPG.CD";"Interest rescheduled (capitalized) (current US$)";39740291.7
"Tajikistan";"TJK";"DT.DOD.MLAT.ZS";"Multilateral debt (% of total external debt)";533.6475
"Tajikistan";"TJK";"DT.IXA.DPPG.CD.CG";"Net change in interest arrears (current US$)";-1689265.3
"Tajikistan";"TJK";"DT.DOD.PVLX.GN.ZS";"Present value of external debt (% of GNI)";0.0
"Tajikistan";"TJK";"DT.DOD.PVLX.CD";"Present value of external debt (current US$)";0.0
"Tajikistan";"TJK";"BX.KLT.DREM.CD.DT";"Primary income on FDI (current US$)";86103820.0
"Tajikistan";"TJK";"DT.AXF.DPPG.CD";"Principal forgiven (current US$)";32696632.4
"Tajikistan";"TJK";"DT.AXR.DPPG.CD";"Principal rescheduled (current US$)";291407108.3
"Tajikistan";"TJK";"DT.DOD.DSTC.ZS";"Short-term debt (% of total external debt)";207.7952
"Tajikistan";"TJK";"BX.GRT.TECH.CD.DT";"Technical cooperation grants (current US$)";687810000.0
"Tajikistan";"TJK";"DT.TXR.DPPG.CD";"Total amount of debt rescheduled (current US$)";1092732400.0
"Tajikistan";"TJK";"DT.DOD.DECT.CD.CG";"Total change in external debt stocks (current US$)";3929656173.1
"Tajikistan";"TJK";"FI.RES.TOTL.DT.ZS";"Total reserves (% of total external debt)";152.107303214
"Tajikistan";"TJK";"FI.RES.TOTL.MO";"Total reserves in months of imports";12.392047347
"Tanzania";"TZA";"DT.GPA.DPPG";"Average grace period on new external debt commitments (years)";392.8329
"Tanzania";"TZA";"DT.GRE.DPPG";"Average grant element on new external debt commitments (%)";1750.0107
"Tanzania";"TZA";"DT.INR.DPPG";"Average interest on new external debt commitments (%)";103.5393
"Tanzania";"TZA";"DT.MAT.DPPG";"Average maturity on new external debt commitments (years)";1479.3758
"Tanzania";"TZA";"DT.DOD.ALLC.ZS";"Concessional debt (% of total external debt)";1651.0348
"Tanzania";"TZA";"BN.CAB.XOKA.CD";"Current account balance (current US$)";-44676068300.59
"Tanzania";"TZA";"DT.DSB.DPPG.CD";"Debt buyback (current US$)";7419633.1
"Tanzania";"TZA";"DT.DOD.MDRI.CD";"Debt forgiveness grants (current US$)";12328690000.0
"Tanzania";"TZA";"DT.DFR.DPPG.CD";"Debt forgiveness or reduction (current US$)";-13465265778.0
"Tanzania";"TZA";"DT.DSF.DPPG.CD";"Debt stock reduction (current US$)";10223049380.8
"Tanzania";"TZA";"DT.DXR.DPPG.CD";"Debt stock rescheduled (current US$)";7358192.1
"Tanzania";"TZA";"DT.DOD.DECT.GN.ZS";"External debt stocks (% of GNI)";2104.34604161
"Tanzania";"TZA";"NY.GNP.MKTP.CD";"GNI (current US$)";497543321088.0
